MPO,FechaHora,Aportes Caudal m3/s,Aportes Energía kWh,Aportes %,Volumen Útil Diario Mm3,Volumen Útil Diario Energía kWh,Volumen Útil Díario %,Volumen Mm3,Volumen Energía kWh,Volumen %
581.1761599,2024-02-20 07:00:00,19.05334090909091,1553085.3658536586,0.6015542007804878,271.743,345631741.6666667,0.45634873095833334,448.7921666666667,465712237.5,0.5713199597916666
601.2901599,2024-02-21 07:00:00,21.145795454545453,1552978.5714285714,0.6084707362619047,267.32308333333333,341943779.1666667,0.461604991125,444.37224999999995,462024291.6666667,0.5758054160833334
529.4311599,2024-02-22 07:00:00,22.963818181818183,1712692.6829268292,0.6188239503414634,266.1565,339243258.3333333,0.45416359716666665,443.2056666666667,459323758.3333333,0.5698541031250001
580.1761599,2024-02-23 07:00:00,22.508886363636364,1691705.0,0.5927438117999999,263.310625,335909829.1666667,0.4396474352083333,440.3597916666667,455990333.3333333,0.560542603
555.1761599,2024-02-24 07:00:00,19.858999999999998,1483985.0,0.5398672647,259.91029166666664,333041250.0,0.4319488999166667,436.9594583333333,453121745.8333333,0.553724176125
550.1761599,2024-02-25 07:00:00,23.43075,1577782.5,0.583179709775,256.34770833333334,331229429.1666667,0.4438324709583334,433.39687499999997,451309929.1666667,0.5616439845416666
558.1761599,2024-02-26 07:00:00,23.748522727272725,1593622.5,0.560967399025,253.291875,327776187.5,0.43938692025,430.3410416666666,447856687.5,0.5576303225416667
511.5461599,2024-02-27 07:00:00,21.62034090909091,1491997.619047619,0.5346376842380952,251.05970833333333,324374862.5,0.42513418904166667,428.10887499999995,444455370.8333333,0.5464140524166666
500.1151599,2024-02-28 07:00:00,20.08193181818182,1435588.0952380951,0.5251604159761905,249.18625,320580716.6666667,0.4168991993333333,426.23541666666665,440661237.5,0.539356888125
495.1761599,2024-02-29 07:00:00,19.030045454545455,1473587.8048780488,0.5594391783658537,245.63675,316848125.0,0.4193441416666667,422.6859166666666,436928633.3333333,0.5412200625833333
